pr_id,sha,commit_author_type,added_lines,removed_lines,modified_lines
3007111198,d63ed499088aed0a286ddd14fee99c5babe40f30,Agent,12.0,3.0,15.0
3007111198,dba0b864a9f06e29b95a7070c0a9f5faf3769f5b,Agent,1.0,1.0,2.0
3007111198,ee7c9e99768e57298410440eb47004b1d9d98d4f,Human,19.0,2.0,21.0
3007111198,fce894b870c1bb2f2f6f5509a9d20d45489b8be7,Human,1.0,9.0,10.0
3007785025,1f70f928e59dd1e64b87767fcbc71396d4cec676,Human,21.0,7.0,28.0
3007785025,3712957f348350a8138e9ab8fc3548cbc0b48f3d,Agent,51.0,11.0,62.0
3015422115,0e02faa82470d0977906e6eb7aeb3e020ff48a79,Agent,224.0,192.0,416.0
3015422115,154452805f020f26cf259955582b17cfe8401d34,Agent,20.0,19.0,39.0
3015422115,1bc00b4d057a1cecf1b85c1399bf8bf1febf77c6,Agent,25.0,3.0,28.0
3015422115,3ce8ca5b1d064627e47eb015ff210861612b9a1b,Agent,159.0,115.0,274.0
3015422115,4d446dc9054dc0c78379b412962be99c5d712a6f,Agent,14.0,3.0,17.0
3015422115,5d3171b1b8f57c9cff594c9854f356940a371e19,Human,62.0,67.0,129.0
3015422115,67e5f1eb93511db2796dc9276ba0361b962e61d8,Human,1.0,3.0,4.0
3015422115,68a3b5ef16a14a7ab6a4773b0a9cb77714fd10a0,Agent,443.0,369.0,812.0
3015422115,6a462cb1d1fdce88b55f4793ec2f5186d0c38a43,Human,11.0,17.0,28.0
3015422115,708ad4b35710d6c9d1150cb440b147723c1e73c5,Agent,104.0,43.0,147.0
3015422115,78b61fa0a2e7643eb91aaac991e3422e4be12c57,Agent,0.0,1.0,1.0
3015422115,824fc7df5a80a2c0ef477a1260db0755dc493383,Agent,35.0,15.0,50.0
3015422115,8585f3eef0d1fcc49c511248706deed99469287e,Agent,74.0,67.0,141.0
3015422115,8ab024e1ccf095e82a91b5dfe59ce970b8e79399,Human,10.0,8.0,18.0
3015422115,96660a47f4266d13d2aa289754acad4aae57fc10,Human,41.0,38.0,79.0
3015422115,ae7fdf9411e10cddce96e5bfc9ab6f38a6e11cb6,Agent,10.0,4.0,14.0
3015422115,b56c70cad26e2b7f3ed8626738c97657011709b5,Agent,4.0,2.0,6.0
3015422115,b73a58c899916adf145b9bec734d57a6b1c8d85e,Agent,14.0,4.0,18.0
3015422115,b8b41a18b979712e822320d9adef1dfdce37f205,Agent,0.0,2.0,2.0
3015422115,d0275ea929f053cfe8ae10f6a1a2d54713a93641,Human,6.0,6.0,12.0
3015422115,d654980af95264e6120970e99787e8b9c1e2ac57,Agent,24.0,18.0,42.0
3015422115,d85fffb14418d33a04bf6b3c027504b370b728d5,Human,15.0,30.0,45.0
3015422115,e062c532d232ce3e25af43e41d4ce8e27dc87201,Agent,14.0,2.0,16.0
3015422115,e2f1b166ddfd839e8069fc9cfe894c36a67ca230,Agent,10.0,7.0,17.0
3015422115,e8d1962d85298e2091ed95caf54bb1c26f64f6d1,Agent,3.0,3.0,6.0
3015422115,ec4d0cd598b66e02e216b677a3763815be8779ee,Agent,2.0,1.0,3.0
3015422115,edec0f462079b45d5a84c4abe0c02d51e4f11946,Human,2.0,2.0,4.0
3015422115,ef7f5a93dcf4cca6cbb6ae82ff31def04d6468b4,Agent,3.0,5.0,8.0
3016881237,0a74ed6f9ec2611f6ba2254bebe4e4a2a55ef8e1,Human,15.0,0.0,15.0
3016881237,105076f12b9a7e87154e6216af49bddf24f50233,Human,1.0,0.0,1.0
3016881237,52937ca78e9eadd57c67941ed692696f8e542ec2,Human,15.0,1.0,16.0
3016881237,9f0538ff869aac34e8729ddebd0a5575a1919ccf,Human,9.0,0.0,9.0
3016881237,aeb1b6fd61e6693818951d8cb6da9fa380052487,Human,2.0,3.0,5.0
3017667755,051a6c47ff2c37634dcf6f893d87be19272413bb,Agent,46.0,11.0,57.0
3017667755,3a644408c83a1638351bc08ecb859818287f88e1,Agent,17.0,2.0,19.0
3017667755,5171efa7845313c950f50947587b979828478bcc,Agent,161.0,137.0,298.0
3017667755,5edcd7bd1da5e376c444bf5c20991427d950eaaa,Agent,45.0,1.0,46.0
3017667755,6669b8683f336a3625d6aec5852ddaa7c1f23acb,Human,0.0,22.0,22.0
3017667755,71bb31f9fde8775541223ef0d4c0503107560e1c,Agent,245.0,88.0,333.0
3017667755,88f2eefada617d99a0c250fc029d00adb831cc30,Agent,22.0,0.0,22.0
3017667755,8c8cde9d5b0d54bfc73d7ff0968a29b03bc0b1a8,Agent,16.0,9.0,25.0
3017667755,910663c0f3129aa1b1b8d58bc57eb025c031ecba,Agent,6.0,46.0,52.0
3017667755,9e4d4a719a1e5303d3fa39bc8844118a078a87e1,Agent,41.0,5.0,46.0
3017667755,a86ed145e2cc96806f8abf0c5f07d4252cd64d60,Human,1.0,1.0,2.0
3017667755,a9f3379f528ab9e7a501b820e7e99c6ed6cb0e21,Agent,130.0,4.0,134.0
3017667755,c184e284a0a49ee4bae1c0a5d34f87356c9825f3,Agent,5.0,2.0,7.0
3017667755,c6130d4b2e195d4759efaa9d98669ef3eb83d73c,Agent,46.0,7.0,53.0
3017667755,da2aedaa60804e151046621a375b6c0b284c41ec,Agent,1.0,2.0,3.0
3018517272,0abfe64b4f0b0340ccc66d67f0b743b8799cc00f,Human,0.0,2.0,2.0
3018517272,13f6d930f51778489ddd98a1db3084a955ae4603,Human,15.0,15.0,30.0
3018517272,5125282e16050de80a4d7d386bab066bb848cfdd,Human,518.0,9.0,527.0
3018517272,5da12f288d48b17ecb2ac0eae35c33fcd2f878cd,Human,22.0,0.0,22.0
3018517272,6c63abdac45fcdb01cb7f180f38b33ccc5109510,Human,0.0,1.0,1.0
3018517272,73400c72f4d64790b03b058a2d1101425b22c588,Human,85.0,80.0,165.0
3018517272,7e0583f183594c4dff680e9c1f86cad752ff41c3,Human,331.0,0.0,331.0
3018517272,a833b09b6aa8fbae5f97da56994d8364a43e9357,Human,2.0,2.0,4.0
3019985000,419e37dd14fdd8fba0d49f24613898fa5c7fe6dc,Agent,42.0,41.0,83.0
3019985000,916cebe93186b562b5335cffd6487d063cadce5e,Agent,364.0,199.0,563.0
3019985000,972eaf51fd4070f87be153c12732c3fa172484bd,Human,42.0,41.0,83.0
3019985000,ab6b83847917a3243d02f1182de74227d5f5b0ae,Agent,7.0,4.0,11.0
3019985000,d9f3ee4891e1633d6fffd99cc8f5a88b0d6d6a12,Agent,1.0,1.0,2.0
3021098408,05b620f682520a6fdf4d0ed34e5e2301bddd9032,Human,3.0,1.0,4.0
3021098408,083fb0fcf43d5913bcc46d1e21999380a2620b48,Agent,1.0,0.0,1.0
3021098408,2cd9d3258a9f1b066cf4134ed42671672c5655a6,Agent,10.0,9.0,19.0
3021098408,2f5c9337dff42a0ccbe43e1d8068a60184f23ca5,Agent,165.0,202.0,367.0
3021098408,531b9317909613e2519e599718b77a839e36f783,Agent,0.0,1.0,1.0
3021098408,59f8e6705fdabd2185188a6035ebe58599d3aa24,Human,5.0,13.0,18.0
3021098408,5ed876d038e4ecb60bbb65be32ab072e036ed37a,Human,2.0,2.0,4.0
3021098408,6728c300ac3676afb27ebb0625f79df751b10e05,Agent,121.0,95.0,216.0
3021098408,bada415c4fa1c5f828a15bf73971e286f3e66ce5,Agent,1.0,1.0,2.0
3021098408,baf53a98e9878d70c5ad5db171d091312e359595,Agent,5.0,4.0,9.0
3021098408,cf27c39039983e5c73f9dbb9a5217a7cc89503cf,Agent,1.0,0.0,1.0
3021098408,ea269c6d788e9ea133587c655546826459de0978,Agent,29.0,13.0,42.0
3022543317,170b2efa20ec0b3af004d4f4027bb28a93c32f1f,Agent,69.0,299.0,368.0
3022543317,39dc04befc209cb83b2e1e33290ba860bf98d84a,Agent,38.0,2.0,40.0
3022543317,68bd5bcb280905650031b66da45af7c8f01ffd0e,Agent,2.0,2.0,4.0
3022543317,e0e1b88d79dd0e64e40b9cc710abf8239fad5a71,Agent,20.0,1.0,21.0
3022543317,f420ddf5437e26be115f088cc51b4e7d33be8d15,Human,105.0,66.0,171.0
3022605131,4b1f717d2da0c315c534f2c1ded940b0188ee438,Agent,1.0,1.0,2.0
3022605131,52d5121b49848c1501498ad9440e331051c71a1f,Agent,16.0,7.0,23.0
3022605131,5c35b38d8ce58de46ea855d06c8fc73116b0b219,Human,1.0,3.0,4.0
3022605131,8c90100db1501331b2836b94881d6835c9a5b16b,Agent,3.0,1.0,4.0
3022955231,1e5e8977cd22caaf10677da04b0c29451d363dad,Human,14.0,8.0,22.0
3022955231,9fbed71c7b709473eeaedb9d52251ad3175eb1f4,Agent,169.0,119.0,288.0
3022955231,e4998946350d1871fcb8623dddb50415cd6c9f83,Agent,103.0,3.0,106.0
3023613188,051a6c47ff2c37634dcf6f893d87be19272413bb,Agent,46.0,11.0,57.0
3023613188,35c32f3ed4fd5352f7bd84936292e296dfb74fc5,Agent,17.0,0.0,17.0
3023613188,3a644408c83a1638351bc08ecb859818287f88e1,Agent,17.0,2.0,19.0
3023613188,5171efa7845313c950f50947587b979828478bcc,Agent,161.0,137.0,298.0
3023613188,5edcd7bd1da5e376c444bf5c20991427d950eaaa,Agent,45.0,1.0,46.0
3023613188,651484206f34d08259b6e4c4bf35a455c19b65a6,Agent,3.0,3.0,6.0
3023613188,6669b8683f336a3625d6aec5852ddaa7c1f23acb,Human,0.0,22.0,22.0
3023613188,71bb31f9fde8775541223ef0d4c0503107560e1c,Agent,245.0,88.0,333.0
3023613188,7e2612ec5bac6ec9307fd25ec58c00dbb85ea082,Agent,106.0,18.0,124.0
3023613188,81a9b4575d6bb9134193cdfef9f4d724cc66a494,Agent,4.0,8.0,12.0
3023613188,88f2eefada617d99a0c250fc029d00adb831cc30,Agent,22.0,0.0,22.0
3023613188,8c8cde9d5b0d54bfc73d7ff0968a29b03bc0b1a8,Agent,16.0,9.0,25.0
3023613188,8ec53c93073179bc3d564e0696a5a9fd3d448f17,Agent,57.0,18.0,75.0
3023613188,910663c0f3129aa1b1b8d58bc57eb025c031ecba,Agent,6.0,46.0,52.0
3023613188,9e4d4a719a1e5303d3fa39bc8844118a078a87e1,Agent,41.0,5.0,46.0
3023613188,a86ed145e2cc96806f8abf0c5f07d4252cd64d60,Human,1.0,1.0,2.0
3023613188,a9f3379f528ab9e7a501b820e7e99c6ed6cb0e21,Agent,130.0,4.0,134.0
3023613188,b5e929846a71d090b53b9aee16d880f38fd54596,Agent,3.0,4.0,7.0
3023613188,c184e284a0a49ee4bae1c0a5d34f87356c9825f3,Agent,5.0,2.0,7.0
3023613188,c6130d4b2e195d4759efaa9d98669ef3eb83d73c,Agent,46.0,7.0,53.0
3023613188,da2aedaa60804e151046621a375b6c0b284c41ec,Agent,1.0,2.0,3.0
3023613188,e01f61993f0f4c8aa08b3649ca486fc745ef4a32,Agent,3.0,4.0,7.0
3029783614,0072096d2e57d6ad556d0946036a948f89443193,Human,3.0,8.0,11.0
3029783614,0573fd31a3300d3c116a990bcdbaf2a9a0a80184,Human,300.0,181.0,481.0
3029783614,0b4e6801ef2f6bed8ff08ab9156fcfe66f502b2f,Human,18.0,1.0,19.0
3029783614,144a727dc436d76ad73ff5479d96832444effa3f,Human,47.0,33.0,80.0
3029783614,27d7838c03de04adac3c117ecaba510c6e17259c,Human,29.0,27.0,56.0
3029783614,3701158f93862e77fde05bbd922dbd783ba5cf6d,Human,4.0,44.0,48.0
3029783614,40c989c17c631cbf085b9c6e9d71d26eab463f1c,Human,51.0,28.0,79.0
3029783614,439ee10fd47c6fe0642febddc31c53a072d2e886,Human,88.0,11.0,99.0
3029783614,495cba62b7b4266675fddd0b3aab58b9d3d7b3a4,Human,9.0,0.0,9.0
3029783614,57ee8d91f76381a2d4e2d46996175b5f98e9d3fc,Human,107.0,108.0,215.0
3029783614,670387b8b7f8d03f22a517607cd1870c1f9ae2ea,Human,14.0,11.0,25.0
3029783614,94df6d52e29fee99103aeb9265504bd7780e97a4,Human,48.0,901.0,949.0
3029783614,9c089319e47363ec4d3b5b7e1a7856d472e4c160,Human,2.0,4.0,6.0
3029783614,a3522524b3b4f3373831e4b159d00100f5bce95c,Human,29.0,58.0,87.0
3029783614,ab5fbefe3a67f396b1c0e58ac24b5f078626618c,Human,143.0,1.0,144.0
3029783614,ac27b2fcd245724e5d033c5dc49b13283cdd4d99,Human,126.0,137.0,263.0
3029783614,c739732f51f91d41171f8f6880eaf22010dc9734,Human,47.0,103.0,150.0
3029783614,e80418dc7d902b8d7ac2a3ed07f1d71857889965,Human,3.0,6.0,9.0
3029783614,e96b08bb6d48daa2435e1af5d0bb1dcec136853b,Human,55.0,56.0,111.0
3029783614,ede4826f37206dce13b7cb9e0a236457c3eca6dd,Human,53.0,35.0,88.0
3029783614,f1fc8c439f6a1c7417b28abecb3e2b19f0c38148,Human,215.0,167.0,382.0
3029783614,faeb9b5437647717121cc6d1f7b3e62728acb304,Human,1.0,0.0,1.0
3029783614,fc899dd99ca923b0054f7fa95a5352d73e246701,Human,0.0,109.0,109.0
3030054309,054d448aec528a9f3e11edd78b1ba7fa82efc4c1,Human,5.0,0.0,5.0
3030054309,06b7f7b99c5b7b5f0dfdf288aaee9d0242d7c1a1,Human,7.0,0.0,7.0
3030054309,0b233b2cec259ec7c070f99aa2e0df52961737b4,Human,58.0,28.0,86.0
3030054309,0c380f244180aab30bdc520b081cc6c50c541dcd,Human,11.0,0.0,11.0
3030054309,10935726f336119df33470371c4fc61b238f9535,Human,15.0,2.0,17.0
3030054309,1572fde01361b953bf97208d81a699beb8de1167,Human,38.0,0.0,38.0
3030054309,2b33e0d8ccc4d00ae1208289e2f1d373218d0e68,Human,1.0,1.0,2.0
3030054309,3bfbaca6c4def519e6e1864cd516ff642ee7e3f2,Human,71.0,8.0,79.0
3030054309,3c8e97bddecb137aa62e044a98be399d2686bf71,Human,11.0,21.0,32.0
3030054309,586002d3bbb29c85ddb7b13675889a844e410208,Human,9.0,5.0,14.0
3030054309,5dc06adf2e4bdd5a25a1ae88b5105c6ccf59839e,Human,1.0,1.0,2.0
3030054309,5fb84773b0d00c6a78c75486779d259f0145135f,Human,42.0,27.0,69.0
3030054309,640a9fb0a4d8fdb887a2c5521b44d8c830a1e50f,Human,108.0,0.0,108.0
3030054309,7319f65b78ee3613bb5395a5b438a6bcc9708a1f,Human,6.0,0.0,6.0
3030054309,7a5cc91150c78260bcfe375c8fb717b577e8426d,Human,5.0,2.0,7.0
3030054309,7eb1f12482e289ae6cb6caa65cba27365652361c,Human,24.0,1.0,25.0
3030054309,8214f40467ffef7e38621800727985875bb6f36b,Human,166.0,90.0,256.0
3030054309,85411470c4b6aa0425b32d217302828b8fff6373,Human,5.0,1.0,6.0
3030054309,85f2c99ee70367bb9b0ff7e3d9646f9eeb85b849,Human,155.0,1.0,156.0
3030054309,86c4dfeefaf701e75a258420a7b93f199624f208,Human,14.0,10.0,24.0
3030054309,9c86dc2e68e1a61115b67daa89c6a50fbce9160f,Human,46.0,0.0,46.0
3030054309,ab6c8542b391bba6afde0eec7d6d5d7b5f6d9648,Human,12.0,5.0,17.0
3030054309,b6ff2a7bb5e3ad107c291e0511d2990bf362055c,Human,5.0,4.0,9.0
3030054309,ca644ce7ea6a906f4732e0a2857c098b01e8a9df,Human,18.0,0.0,18.0
3030054309,e97ea90dd987a0bf6827c27ac21ef77b7c4a5e84,Human,2.0,2.0,4.0
3030054309,ed505b90abfb2af232466a1cad27a6c0ee00b6c8,Human,5.0,5.0,10.0
3030054309,ede63d0b4b4828b6434c2e6af477ac047cd07252,Human,86.0,16.0,102.0
3030054309,ee3fa3daf4d8c5a600fb2dd399cb5cc49db583a4,Human,11.0,10.0,21.0
3030054309,eec4d3f5e22056fa6c14664471167a27cf235192,Human,3.0,3.0,6.0
3030054309,f2057ea06c408e996d75eb0967322ebfe6fbdbd9,Human,31.0,1.0,32.0
3030073254,0b6951e6d814722809d1ca5b04bd34599ee0a25e,Agent,29.0,17.0,46.0
3030073254,225d993a924487feaaf70005dce2f699f52bc613,Agent,1.0,4.0,5.0
3030073254,29eed7861cd1a210d470c957c762c94954721abb,Agent,7.0,7.0,14.0
3030073254,2bbcf47dfc9541594bee10c48396411586b2e510,Agent,8.0,8.0,16.0
3030073254,2bc0866b5590169c979b123d082ee3fab16e0955,Agent,48.0,63.0,111.0
3030073254,30bb4339bc4d1822b869d84a1602ab80539a84bf,Agent,29.0,0.0,29.0
3030073254,39bb31297e8c35c1bf0e037626c24472cd24cf34,Agent,10.0,6.0,16.0
3030073254,517a5d391cc4c1407bffeaff6db2fe0864cea263,Agent,52.0,19.0,71.0
3030073254,61b7dd738acd971ea25883b3ea72c1794b9e86da,Agent,8.0,4.0,12.0
3030073254,656c20f3ddc901befd0659a4b5d6e0d0ee5bd966,Human,1.0,1.0,2.0
3030073254,6d59b8ceca05f43024751d05247d127efdb737d5,Agent,6.0,13.0,19.0
3030073254,7762841372b9551fc4693479604001421282f20d,Agent,4.0,1.0,5.0
3030073254,79700964c2e671a2ab09096d9ba617ce1a08a4bd,Agent,14.0,9.0,23.0
3030073254,91441b59436d11f13e5ea56c75cef008ddfaffa2,Agent,4.0,1.0,5.0
3030073254,91bf77983cc2d67e0548cb8daf04959ebec9983f,Agent,1.0,1.0,2.0
3030073254,9e52ecf2a3ea137ef7482451d611100bd74a0ab3,Agent,8.0,2.0,10.0
3030073254,a085d644a6f4eed99db9911c7983aa56b88b74fa,Agent,1.0,1.0,2.0
3030073254,aa8f5e9853b5c9a551a3c6cf48a5b88bd68b2cde,Agent,9.0,8.0,17.0
3030073254,b91af4fd19962ec53558fdfbf2ef368ea5862f1b,Agent,1.0,1.0,2.0
3030073254,c5bed4e0ed3db5f23a6d9766a7fcefe10b017e24,Agent,5.0,6.0,11.0
3031284848,054d448aec528a9f3e11edd78b1ba7fa82efc4c1,Human,5.0,0.0,5.0
3031284848,06b7f7b99c5b7b5f0dfdf288aaee9d0242d7c1a1,Human,7.0,0.0,7.0
3031284848,0b233b2cec259ec7c070f99aa2e0df52961737b4,Human,58.0,28.0,86.0
3031284848,0c380f244180aab30bdc520b081cc6c50c541dcd,Human,11.0,0.0,11.0
3031284848,10935726f336119df33470371c4fc61b238f9535,Human,15.0,2.0,17.0
3031284848,1572fde01361b953bf97208d81a699beb8de1167,Human,38.0,0.0,38.0
3031284848,2b33e0d8ccc4d00ae1208289e2f1d373218d0e68,Human,1.0,1.0,2.0
3031284848,3bfbaca6c4def519e6e1864cd516ff642ee7e3f2,Human,71.0,8.0,79.0
3031284848,3c8e97bddecb137aa62e044a98be399d2686bf71,Human,11.0,21.0,32.0
3031284848,586002d3bbb29c85ddb7b13675889a844e410208,Human,9.0,5.0,14.0
3031284848,5dc06adf2e4bdd5a25a1ae88b5105c6ccf59839e,Human,1.0,1.0,2.0
3031284848,5fb84773b0d00c6a78c75486779d259f0145135f,Human,42.0,27.0,69.0
3031284848,640a9fb0a4d8fdb887a2c5521b44d8c830a1e50f,Human,108.0,0.0,108.0
3031284848,7319f65b78ee3613bb5395a5b438a6bcc9708a1f,Human,6.0,0.0,6.0
3031284848,7a5cc91150c78260bcfe375c8fb717b577e8426d,Human,5.0,2.0,7.0
3031284848,7eb1f12482e289ae6cb6caa65cba27365652361c,Human,24.0,1.0,25.0
3031284848,8214f40467ffef7e38621800727985875bb6f36b,Human,166.0,90.0,256.0
3031284848,85411470c4b6aa0425b32d217302828b8fff6373,Human,5.0,1.0,6.0
3031284848,85f2c99ee70367bb9b0ff7e3d9646f9eeb85b849,Human,155.0,1.0,156.0
3031284848,86c4dfeefaf701e75a258420a7b93f199624f208,Human,14.0,10.0,24.0
3031284848,9c86dc2e68e1a61115b67daa89c6a50fbce9160f,Human,46.0,0.0,46.0
3031284848,ab6c8542b391bba6afde0eec7d6d5d7b5f6d9648,Human,12.0,5.0,17.0
3031284848,b6ff2a7bb5e3ad107c291e0511d2990bf362055c,Human,5.0,4.0,9.0
3031284848,ca644ce7ea6a906f4732e0a2857c098b01e8a9df,Human,18.0,0.0,18.0
3031284848,e97ea90dd987a0bf6827c27ac21ef77b7c4a5e84,Human,2.0,2.0,4.0
3031284848,ed505b90abfb2af232466a1cad27a6c0ee00b6c8,Human,5.0,5.0,10.0
3031284848,ede63d0b4b4828b6434c2e6af477ac047cd07252,Human,86.0,16.0,102.0
3031284848,ee3fa3daf4d8c5a600fb2dd399cb5cc49db583a4,Human,11.0,10.0,21.0
3031284848,eec4d3f5e22056fa6c14664471167a27cf235192,Human,3.0,3.0,6.0
3031284848,f2057ea06c408e996d75eb0967322ebfe6fbdbd9,Human,31.0,1.0,32.0
3033233392,096910c2ce5944b436f6cd98833217af0eecdb3a,Agent,15.0,1.0,16.0
3033233392,1d2cb257287e4b7322b265bf042b776698252f48,Agent,50.0,31.0,81.0
3033233392,2a82e13c5bac0fb83e8e349712153ccab0c0783d,Agent,27.0,8.0,35.0
3033233392,555012391addcd076777a552a6c5d2d12b358efb,Human,2.0,0.0,2.0
3033233392,5872f09b87cdd4578b26f6f18e77bcf7f555d737,Agent,35.0,2.0,37.0
3033233392,6f7f0078353d5f9f730825f2679972e9698d440a,Agent,16.0,33.0,49.0
3033233392,7aed207aec7f0688a9ff4aef4bcedd05d02e5571,Agent,59.0,856.0,915.0
3033233392,a9a085c2b1f38d4d4e07713fdd63a42fb6a2261f,Agent,2.0,2.0,4.0
3033233392,b512031a528e67f7ddf09d075cd513aae1a1be67,Agent,148.0,26.0,174.0
3033233392,b935b3159dfa1b5b3c119297ba3a5e361730faca,Agent,86.0,8.0,94.0
3033233392,b9eca84061d9db24786a445d41b484a22fb45f62,Agent,0.0,18.0,18.0
3033233392,db735117dcb8376e6f0adb09aaa395f60e12c945,Agent,2.0,1.0,3.0
3033233392,eda5bbfd8f1baf5798f11fde65e5bdfd037631ec,Agent,32.0,15.0,47.0
3033233392,f03c851a94840c11e205674450987ee52dd7e9bf,Agent,9.0,4.0,13.0
3036245532,149146d1e6d5c10b970548804ae1a883d713c83c,Human,14.0,14.0,28.0
3036245532,34c1dfc819a046239faab5d753c05df3de935709,Agent,53.0,0.0,53.0
3036245532,364eec1fcc2f2f4db386335cb81579a9f5c912b7,Agent,9.0,3.0,12.0
3036245532,3b0b0bfaa260af76082e08e6b2fcf647e2e14370,Agent,231.0,3.0,234.0
3036245532,b0ba111f262051c17035703098b36fe20ca95589,Agent,4.0,4.0,8.0
3036245532,ba63f80caf68c44bc83463e187af6f94e8d3fc17,Human,20.0,20.0,40.0
3036245532,f1f3092476d06e0c889d00761bd075965a66af7e,Agent,29.0,0.0,29.0
3036425780,40cde89ef200ab195c09c26a5e7fdd97459c7bfe,Agent,56.0,19.0,75.0
3036425780,6171ec6751ebcfcbb58ff6e20f99368653efbd50,Human,662.0,794.0,1456.0
3036425780,d050be520e55e044d335dec8139ce38d0c5c2d74,Human,4.0,4.0,8.0
3039633986,07e98fd9ca89a19482a8726dd8ee6bf677bcd62f,Agent,0.0,57.0,57.0
3039633986,17652a9898a10ae23bdced457da9c8b645204782,Agent,7.0,9.0,16.0
3039633986,179f7339f5218eccd799ddbfaefb02669a6e1fe4,Agent,28.0,13.0,41.0
3039633986,1e54777fb93a62b3eb2cb78a921131a0eb2e2914,Agent,13.0,13.0,26.0
3039633986,2103e2c078165ad389882fe3ceccc548749e4937,Agent,18.0,4.0,22.0
3039633986,4bb2bb11aaeafe54caa47f6b673e3c2caeec5a5b,Agent,52.0,31.0,83.0
3039633986,5aa6abf9f8b751d79dbf2f8cc34d66d5fc0963b0,Agent,6.0,1.0,7.0
3039633986,8dd69d9847b4001254fac5348439fe8ea0a23799,Agent,5.0,1.0,6.0
3039633986,91c47d54b10b5f37fb69e9a75318d36c7a04beee,Agent,29.0,29.0,58.0
3039633986,9b8b3cd617a52f1720fb763f4f908faab1134e31,Agent,1.0,1.0,2.0
3039633986,bafd0037b72cca0b7b10d6b81e0758cead4fe284,Agent,74.0,9.0,83.0
3039633986,bc1258b45c88bc909f3c1dcd8e0bc48d61a1dc81,Agent,1.0,1.0,2.0
3039633986,bf553547709fcbf7d572e89eb2c7c888c74b69bf,Human,147.0,164.0,311.0
3039633986,c8c4bc3804bff2a9d85c09f320a3bd4d7554bda7,Agent,29.0,0.0,29.0
3039633986,cb95c9600fe3fed751c7a71eb889c62faf1014a6,Agent,6.0,6.0,12.0
3039633986,dfc32d5f09e3e72e2e78e30cc409c494757b47b3,Agent,297.0,30.0,327.0
3040980236,134735ebf94ad46720ced4d6e8717c43b9d0e1a3,Agent,39.0,0.0,39.0
3040980236,1a5c76bbd15e08c249fbbd4260ff68e526fd118b,Agent,3.0,1.0,4.0
3040980236,3ab1f5cfd45b9be8799a7e196fc2e51cf02a1414,Agent,5.0,5.0,10.0
3040980236,53c3665141926d314a901e9e6932d1fbf886ff80,Agent,103.0,159.0,262.0
3040980236,53e3129d027c9218b390156e831f8f9d63b7a37e,Agent,1.0,14.0,15.0
3040980236,5dd2a3a93fee8fa38392752c0fef40db6c17f9d7,Agent,0.0,4.0,4.0
3040980236,7f471ea0847b266b830e49790a84155e9650e44c,Agent,70.0,82.0,152.0
3040980236,90177f800b8e0ace60a8fd7980a83d2be0f1fd21,Agent,279.0,1.0,280.0
3040980236,9e1c7742ec58fafc66518960e0f3f7998049d069,Human,0.0,1.0,1.0
3040980236,b224f70fba447789ae95f7085a4ec3020aeda823,Agent,192.0,0.0,192.0
3040980236,b882fc0558902039e4394668c335689d1a77126c,Agent,115.0,4.0,119.0
3040980236,d807043ea781e0c19c6129f8a12715fa23b2adea,Agent,122.0,226.0,348.0
3040980236,da4a9fc01b749bcfe73a18103cb75fdc43647566,Agent,72.0,12.0,84.0
3040980236,dc9c6414f01c22060b47bfefdc35864941ed07cb,Agent,205.0,155.0,360.0
3040980236,f9d4e2d349846d2dd69ab3ed4333645cc980fe48,Agent,3.0,0.0,3.0
3046545060,47b252b8e20e334264a64db2322577e2cac82d00,Agent,55.0,0.0,55.0
3046545060,9a6f48a89d987e3dbb94aa20791453fb06c29222,Human,11.0,11.0,22.0
3046545060,c8f28784cc16798c64c9aea0b838f7968193ebb5,Agent,0.0,1.0,1.0
3047718524,0408dd8be335ee28a81fe3d76805a76705aa9f06,Human,11.0,2.0,13.0
3047718524,113525c851c91781839a4ac337746167deed3b20,Human,1559.0,664.0,2223.0
3047718524,25c142b3d81192b17df65d1e2b5ab38e2792393d,Human,8.0,8.0,16.0
3047718524,25f1fada3fc29ad0f3d7c2ac0cfebad418f54427,Human,86.0,79.0,165.0
3047718524,4358951f7e6c2337d5c08a0c40d6b38cafaaba4f,Human,10.0,0.0,10.0
3047718524,4675c58fd03df38d90529e57f90e4a9104613904,Human,3.0,0.0,3.0
3047718524,4fdca81ee0ce28abc57c7ec3ae4e241fa1eeb4eb,Human,744.0,801.0,1545.0
3047718524,5715a545376dfe0475eb7b93fd2ac687d2641097,Human,265.0,204.0,469.0
3047718524,67248a304b7fa193487a17dc023b05da17e9ced3,Human,3.0,0.0,3.0
3047718524,6bc4cd84e0e84e7cfe4e5226dcb804f8285ef8be,Human,56.0,55.0,111.0
3047718524,738ba8b63f393e2277b442a719c74f0f0b91a400,Human,14.0,9.0,23.0
3047718524,78b52548c95409da3cfab3f5bbc8df7984497d9c,Human,9.0,3.0,12.0
3047718524,8411fe9e19ceeb6566e92fe0297b0a38ea497386,Agent,62.0,3.0,65.0
3047718524,874a083ddc21dc6ef426c96f2495e557787ea670,Human,1.0,1.0,2.0
3047718524,8cd331bbe763d20d99be6b5ae2db59fa56851eaa,Human,6.0,6.0,12.0
3047718524,90298ad798e97879110faaf55be0cd1ab8c06fa1,Human,4731.0,441.0,5172.0
3047718524,910c404b740ee6e11ba1d8e96ac660f0e01dae0a,Agent,367.0,260.0,627.0
