pr_id,sha,commit_author_type,added_lines,removed_lines,modified_lines
2768057346,7c04bea252873d1874ec2d72dc8b68570008832e,Agent,3.0,4.0,7.0
2768057346,8324f49220314bd2926e0a195bd8aa628f2015fa,Agent,6.0,0.0,6.0
2768057346,a21ca68136da34aa5eb467226559bb35c96d3c74,Human,56.0,65.0,121.0
2768057346,aab8111171ee2bba1544b4880852ba5ec6114f8d,Agent,23.0,21.0,44.0
2768057346,b7d8bddb385341d8c1602a8affb14c1a11c5d795,Agent,3.0,6.0,9.0
2768057346,bc4ba322828d9f11c33b2a856310357c335998e4,Agent,0.0,3.0,3.0
2768057346,c3d6fc080720456fd3d421ca73c49acd75e6c69a,Agent,40.0,0.0,40.0
2768057346,d27324118a255eaf30b29f168cbf560b92b3fd3d,Agent,0.0,1.0,1.0
2768057346,e964f9828e9c2b9ee5d889347a675cacb11f854e,Agent,13.0,12.0,25.0
2768057346,ec3e670e14e04e2b3ab3a280322ba7e43364b55f,Agent,6.0,0.0,6.0
2768057346,f67101bac56787884982acee9d205cd2bb4c87d9,Agent,10.0,0.0,10.0
2768057346,f6c4b631a03690dce4545f94ea905471c080ee8c,Agent,1.0,2.0,3.0
2768057346,fe7b3d3c50ad3a16fae2da63fa1e50e371992302,Agent,10.0,10.0,20.0
2768057378,521abe001a949d850dcdfeb917d5579fdee116c3,Agent,17.0,14.0,31.0
2768057378,9ded55ed79e65f7ad12c042bae0afd97422b697a,Human,1.0,1.0,2.0
2768057378,b8dbf879a3358073a25174f10d6596102b1ff8fd,Agent,220.0,22.0,242.0
2768132850,2e908fd76278616fa5c015693f5f3e0951a64c64,Agent,15.0,5.0,20.0
2768132850,39e5c1199559f2b54caea1a7e98defb5494a2c3c,Agent,9.0,15.0,24.0
2768132850,53081a460757372821cbabd61c9c601b6c346df9,Agent,0.0,95.0,95.0
2768132850,5b6856194e036f5201491ade399251cdbfd34add,Agent,16.0,6.0,22.0
2768132850,65badd71677d394330e06b5a5f397308ba07475e,Agent,411.0,0.0,411.0
2768132850,68c62d618dc297d005cc5034cf9687045ae23854,Human,330.0,234.0,564.0
2768132850,828c4c84e03d2c691cd54380b739ee63d058e2e8,Human,5.0,0.0,5.0
2768132850,864b1e89b31869fdccd44922166021f6689cb5b4,Agent,6.0,29.0,35.0
2768132850,8c71f2e7b4f25b1d5b7e388d5a8343204b4a7b73,Agent,203.0,41.0,244.0
2768132850,9ee21496f03f76660e938e6ec5623068f004f5b1,Agent,360.0,219.0,579.0
2768132850,af918156e3b6e1afed36513c5779cd8cf4bfa525,Agent,54.0,65.0,119.0
2768132850,b39afad3b5e5f372242d3b8b8978fdcffffac1b5,Agent,20.0,19.0,39.0
2768132850,b77c48f81a8be8f51e6a490f254df5872101aa57,Agent,5.0,30.0,35.0
2768132850,b8e94ac70aef301e2dad8bb909fa8023029c1cb2,Agent,6.0,20.0,26.0
2768132850,dfd17f4fdb0e1f5a4f540381a8654d120ec75022,Agent,0.0,68.0,68.0
2768132850,f25ab8bb5fd3d77cc4d1dbd9034109c4f5212aae,Agent,20.0,5.0,25.0
2768132850,fe4c2d5541ba7c14856d33947dca19e1a5ca235e,Agent,17.0,14.0,31.0
2768132850,feeb6566590a4f50402bb94d38893e38f2198430,Agent,51.0,71.0,122.0
2768656574,0cf2fc68013dbab0298a6f9af4b12993a09d7076,Agent,1.0,109.0,110.0
2768656574,1ab1cb8c93ee6efcacd89ed3c455bd08afcc83fb,Agent,363.0,0.0,363.0
2768656574,1cfc8a48675c68e58a6c4fba9d257a441ec0a1cc,Human,1.0,1.0,2.0
2768656574,2109e387267830427d0ba7b0a80a2edad091b72c,Agent,1198.0,0.0,1198.0
2768656574,271950de083433a95aa9830f393f10aeb75b8173,Human,243.0,327.0,570.0
2768656574,4349721323c31a11a70dd3f237706a67e875a38c,Human,5.0,0.0,5.0
2768656574,5fde4c091475e891eeafcdc631829742a1d52ea3,Agent,12.0,15.0,27.0
2768656574,65e06546e8b7a955955877a0a11379b1e58ce22c,Agent,12.0,0.0,12.0
2768656574,7638add1a9aab7a203b4596e691caad18029c9e7,Agent,0.0,270.0,270.0
2768656574,d5032968cfa52d8073e81bb6ccb935ae45e2d72b,Agent,356.0,760.0,1116.0
2768656574,f3ffa6d08b8f17f1195ec75a0e9e55d5dcda8411,Agent,68.0,153.0,221.0
2768662452,5653614970c94384405418c1952ee1f51be83515,Agent,22.0,105.0,127.0
2768662452,57d364507d561f2c99b9ca9aa3b792c26ccd370e,Agent,206.0,0.0,206.0
2768662452,66bb36e8378774a651aeece96aa5f2facb458ac9,Human,1.0,1.0,2.0
2768662452,760f4f3d7a83d4d18d08b436dee2f7f5f177e099,Agent,8.0,8.0,16.0
2768662452,dc87c6c8a1d80bfb498914e464fc363d3e7cb701,Agent,10.0,0.0,10.0
2768662452,eacded37c1d57c88e4610fbc139d8d595320f30c,Agent,13.0,0.0,13.0
2768706725,15d5914c0bbac327f6dc36178b8fca3a869361d5,Agent,6.0,0.0,6.0
2768706725,4b7a34dc3a4058f310e5479690cf8581b83b426f,Agent,16.0,14.0,30.0
2768706725,5f28ddcc055479c13af7f8ed80208e1e17bf23c2,Agent,55.0,68.0,123.0
2768706725,6ecca69b98e1a4e8b64b8f296763a8ec19c7f561,Agent,213.0,0.0,213.0
2768706725,9c8eaec3133102121386724fa15d9125f76cbf51,Human,5.0,0.0,5.0
2768706725,d0f710beb23fd5cb16256779de18b834a5cc8965,Agent,23.0,23.0,46.0
2768706725,d4aa78493f009f3c651eb44db6437373c0b2de6c,Human,91.0,89.0,180.0
2768706725,e28f35d5d5bb3ef0b0f24a4cf26f32c5a9d3244c,Agent,55.0,43.0,98.0
2768814420,025da2f530996c475590c749d28f65471df8be7f,Agent,178.0,0.0,178.0
2768814420,65bf1bf3b20f149f642f9e2b0adb14f71d4c72fc,Human,33.0,26.0,59.0
2768814420,9be14fc4119cdf71735909b0dde8e89e9739fe2e,Human,0.0,3.0,3.0
2768952674,00d89db640f8b1442a138488e4216d345b4b3953,Human,0.0,9.0,9.0
2768952674,0a437eaa7fb9c77ba71f6877a28cd156279bee20,Agent,39.0,31.0,70.0
2768952674,0d1a824f01c9b4cbe8b5b08755e6e51024660330,Agent,41.0,0.0,41.0
2768952674,4c77d26af73f49a9b74dec0295d94d1f9159f685,Human,16.0,13.0,29.0
2768952674,645fcaca367b9cd0440f969ac64843fcba03c188,Agent,8.0,1.0,9.0
2768952674,908ef5057b188a54b8c02d36168331bbd8d47a36,Human,1.0,1.0,2.0
2768952674,9a2e79a1c98c99256fd90fddd05ce7e495de6fec,Human,4.0,3.0,7.0
2768952674,ac0d243b269669c782ec629b580e53a772230f73,Human,3.0,3.0,6.0
2768952674,b833402b5137b7f11952010a0e16b60552bc689a,Human,1.0,1.0,2.0
2768952674,d1fb8c475688d513d12eb16a04a03317e2a03976,Agent,9.0,5.0,14.0
2768952674,da4c233781ca312c7324bed342c4c27a62bde269,Human,15.0,12.0,27.0
2768962384,171ba61b7c7e438e9ae8356ff0b826afdbfad512,Agent,10.0,0.0,10.0
2768962384,2451cff906751d50ca88e36f60f1c91611516302,Agent,2.0,2.0,4.0
2768962384,25970718cb19a5da3a6735999fc7b8b0916fbf96,Agent,1.0,1.0,2.0
2768962384,8b3d37c48d7682d33e2b0a24e32926a5854aa524,Agent,206.0,0.0,206.0
2768962384,c8cdbed28dcebe354bc57c4075302150997df409,Agent,36.0,29.0,65.0
2768962384,e7fb82813224e3cdeb4a638542b3157e288562a5,Agent,1.0,6.0,7.0
2768962384,e992c0ca8a631b2c72917f760dcee22df0373647,Human,36.0,75.0,111.0
2769204205,435af88821b7e6bb6356f52ecb2b86b6dbdef129,Human,37.0,7537.0,7574.0
